"YearStart","LocationDesc","Data_Value","Data_Value_Footnote","Sample_Size","StratificationCategory1","Stratification1"
2013,"Pennsylvania",38.6,"",2361,"Income","$75,000 or greater"
2013,"Pennsylvania",29.4,"",1417,"Income","Data not reported"
2013,"Pennsylvania",21.6,"",1089,"Income","Less than $15,000"
2013,"Rhode Island",22.6,"",794,"Income","$15,000 - $24,999"
2013,"Rhode Island",22.5,"",549,"Income","$25,000 - $34,999"
2013,"Rhode Island",26.9,"",679,"Income","$35,000 - $49,999"
2013,"Rhode Island",28.3,"",809,"Income","$50,000 - $74,999"
2013,"Rhode Island",37.2,"",1566,"Income","$75,000 or greater"
2013,"Rhode Island",29.9,"",844,"Income","Data not reported"
2013,"Rhode Island",27.1,"",554,"Income","Less than $15,000"
2013,"South Carolina",21.8,"",1730,"Income","$15,000 - $24,999"
2013,"South Carolina",24.2,"",1080,"Income","$25,000 - $34,999"
2013,"South Carolina",27.3,"",1203,"Income","$35,000 - $49,999"
2013,"South Carolina",31.8,"",1269,"Income","$50,000 - $74,999"
2013,"South Carolina",34.8,"",2010,"Income","$75,000 or greater"
2013,"South Carolina",24.1,"",1420,"Income","Data not reported"
2013,"South Carolina",21.5,"",1231,"Income","Less than $15,000"
2013,"South Dakota",33.7,"",855,"Income","$15,000 - $24,999"
2013,"South Dakota",24,"",695,"Income","$25,000 - $34,999"
2013,"South Dakota",28.7,"",961,"Income","$35,000 - $49,999"
2013,"South Dakota",23.2,"",991,"Income","$50,000 - $74,999"
2013,"South Dakota",31.3,"",1438,"Income","$75,000 or greater"
2013,"South Dakota",22.1,"",1019,"Income","Data not reported"
2013,"South Dakota",30.3,"",544,"Income","Less than $15,000"
2013,"Tennessee",15.2,"",850,"Income","$15,000 - $24,999"
2013,"Tennessee",20.3,"",491,"Income","$25,000 - $34,999"
2013,"Tennessee",24.4,"",541,"Income","$35,000 - $49,999"
2013,"Tennessee",19.9,"",513,"Income","$50,000 - $74,999"
2013,"Tennessee",26.5,"",691,"Income","$75,000 or greater"
2013,"Tennessee",18.3,"",1403,"Income","Data not reported"
2013,"Tennessee",14.6,"",657,"Income","Less than $15,000"
2013,"Texas",21.5,"",1616,"Income","$15,000 - $24,999"
2013,"Texas",22.5,"",879,"Income","$25,000 - $34,999"
2013,"Texas",30.5,"",1122,"Income","$35,000 - $49,999"
2013,"Texas",32.3,"",1125,"Income","$50,000 - $74,999"
2013,"Texas",36.5,"",2408,"Income","$75,000 or greater"
2013,"Texas",28,"",1601,"Income","Data not reported"
2013,"Texas",21.7,"",1223,"Income","Less than $15,000"
2013,"Utah",26.9,"",1470,"Income","$15,000 - $24,999"
2013,"Utah",30.9,"",1073,"Income","$25,000 - $34,999"
2013,"Utah",30.6,"",1595,"Income","$35,000 - $49,999"
2013,"Utah",31.9,"",2060,"Income","$50,000 - $74,999"
2013,"Utah",38.9,"",3413,"Income","$75,000 or greater"
2013,"Utah",29,"",1355,"Income","Data not reported"
2013,"Utah",27.8,"",783,"Income","Less than $15,000"
2013,"Vermont",23.9,"",851,"Income","$15,000 - $24,999"
2013,"Vermont",26.4,"",635,"Income","$25,000 - $34,999"
2013,"Vermont",31.2,"",857,"Income","$35,000 - $49,999"
2013,"Vermont",31.4,"",970,"Income","$50,000 - $74,999"
2013,"Vermont",37.9,"",1414,"Income","$75,000 or greater"
2013,"Vermont",24.5,"",701,"Income","Data not reported"
2013,"Vermont",25.6,"",477,"Income","Less than $15,000"
2013,"Virginia",25.3,"",1095,"Income","$15,000 - $24,999"
2013,"Virginia",28.7,"",732,"Income","$25,000 - $34,999"
2013,"Virginia",32.9,"",936,"Income","$35,000 - $49,999"
2013,"Virginia",34.8,"",1018,"Income","$50,000 - $74,999"
2013,"Virginia",39.6,"",2313,"Income","$75,000 or greater"
2013,"Virginia",29.7,"",878,"Income","Data not reported"
2013,"Virginia",20.9,"",691,"Income","Less than $15,000"
2013,"Washington",28.1,"",1382,"Income","$15,000 - $24,999"
2013,"Washington",29.4,"",993,"Income","$25,000 - $34,999"
2013,"Washington",31,"",1431,"Income","$35,000 - $49,999"
2013,"Washington",30.7,"",1536,"Income","$50,000 - $74,999"
2013,"Washington",36.7,"",3089,"Income","$75,000 or greater"
2013,"Washington",29.6,"",1293,"Income","Data not reported"
2013,"Washington",25.9,"",866,"Income","Less than $15,000"
2013,"West Virginia",15.3,"",1021,"Income","$15,000 - $24,999"
2013,"West Virginia",15,"",635,"Income","$25,000 - $34,999"
2013,"West Virginia",19.6,"",686,"Income","$35,000 - $49,999"
2013,"West Virginia",21.4,"",724,"Income","$50,000 - $74,999"
2013,"West Virginia",26.8,"",1012,"Income","$75,000 or greater"
2013,"West Virginia",17.3,"",893,"Income","Data not reported"
2013,"West Virginia",12.8,"",781,"Income","Less than $15,000"
2013,"Wisconsin",24.7,"",1020,"Income","$15,000 - $24,999"
2013,"Wisconsin",26.6,"",685,"Income","$25,000 - $34,999"
2013,"Wisconsin",28.9,"",869,"Income","$35,000 - $49,999"
2013,"Wisconsin",33,"",897,"Income","$50,000 - $74,999"
2013,"Wisconsin",34.1,"",1192,"Income","$75,000 or greater"
2013,"Wisconsin",31.3,"",537,"Income","Data not reported"
2013,"Wisconsin",24,"",524,"Income","Less than $15,000"
2013,"Wyoming",29.9,"",875,"Income","$15,000 - $24,999"
2013,"Wyoming",22.4,"",555,"Income","$25,000 - $34,999"
2013,"Wyoming",26.5,"",783,"Income","$35,000 - $49,999"
2013,"Wyoming",28.8,"",931,"Income","$50,000 - $74,999"
2013,"Wyoming",34.8,"",1507,"Income","$75,000 or greater"
2013,"Wyoming",21.2,"",834,"Income","Data not reported"
2013,"Wyoming",26.7,"",473,"Income","Less than $15,000"
2013,"National",24.9,"",68529,"Income","$15,000 - $24,999"
2013,"National",26.2,"",44491,"Income","$25,000 - $34,999"
2013,"National",29.4,"",56855,"Income","$35,000 - $49,999"
2013,"National",31.6,"",60970,"Income","$50,000 - $74,999"
2013,"National",36.6,"",108992,"Income","$75,000 or greater"
2013,"National",27.6,"",59534,"Income","Data not reported"
2013,"National",22.9,"",44953,"Income","Less than $15,000"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$15,000 - $24,999"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$25,000 - $34,999"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$35,000 - $49,999"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$50,000 - $74,999"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$75,000 or greater"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Data not reported"
2013,"Guam",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Less than $15,000"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$15,000 - $24,999"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$25,000 - $34,999"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$35,000 - $49,999"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$50,000 - $74,999"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$75,000 or greater"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Data not reported"
2013,"Puerto Rico",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Less than $15,000"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$15,000 - $24,999"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$25,000 - $34,999"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$35,000 - $49,999"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$50,000 - $74,999"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$75,000 or greater"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Data not reported"
2013,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Less than $15,000"
2013,"Alabama",37.9,"",1076,"Income","$15,000 - $24,999"
2013,"Alabama",31.6,"",580,"Income","$25,000 - $34,999"
2013,"Alabama",28.1,"",654,"Income","$35,000 - $49,999"
2013,"Alabama",27.8,"",727,"Income","$50,000 - $74,999"
2013,"Alabama",21.6,"",1023,"Income","$75,000 or greater"
2013,"Alabama",33.9,"",1253,"Income","Data not reported"
2013,"Alabama",40.3,"",851,"Income","Less than $15,000"
2013,"Alaska",26.4,"",492,"Income","$15,000 - $24,999"
2013,"Alaska",28.4,"",346,"Income","$25,000 - $34,999"
2013,"Alaska",21.9,"",495,"Income","$35,000 - $49,999"
2013,"Alaska",23.3,"",720,"Income","$50,000 - $74,999"
2013,"Alaska",16.6,"",1515,"Income","$75,000 or greater"
2013,"Alaska",25.8,"",349,"Income","Data not reported"
2013,"Alaska",29.6,"",358,"Income","Less than $15,000"
2013,"Arizona",41.4,"",661,"Income","$15,000 - $24,999"
2013,"Arizona",22.5,"",447,"Income","$25,000 - $34,999"
2013,"Arizona",20.5,"",555,"Income","$35,000 - $49,999"
2013,"Arizona",20.7,"",494,"Income","$50,000 - $74,999"
2013,"Arizona",13.3,"",762,"Income","$75,000 or greater"
2013,"Arizona",28.8,"",535,"Income","Data not reported"
2013,"Arizona",34.4,"",456,"Income","Less than $15,000"
2013,"Arkansas",40.7,"",950,"Income","$15,000 - $24,999"
2013,"Arkansas",35.3,"",496,"Income","$25,000 - $34,999"
2013,"Arkansas",31.6,"",607,"Income","$35,000 - $49,999"
2013,"Arkansas",26.8,"",547,"Income","$50,000 - $74,999"
2013,"Arkansas",20.5,"",778,"Income","$75,000 or greater"
2013,"Arkansas",38.4,"",791,"Income","Data not reported"
2013,"Arkansas",45.7,"",702,"Income","Less than $15,000"
2013,"California",28,"",1346,"Income","$15,000 - $24,999"
2013,"California",25.6,"",908,"Income","$25,000 - $34,999"
2013,"California",22.6,"",1112,"Income","$35,000 - $49,999"
2013,"California",18.7,"",1304,"Income","$50,000 - $74,999"
2013,"California",11.4,"",3094,"Income","$75,000 or greater"
2013,"California",24.1,"",685,"Income","Data not reported"
2013,"California",31.4,"",1741,"Income","Less than $15,000"
2013,"Colorado",26.9,"",1662,"Income","$15,000 - $24,999"
2013,"Colorado",19.8,"",1139,"Income","$25,000 - $34,999"
2013,"Colorado",19.6,"",1582,"Income","$35,000 - $49,999"
2013,"Colorado",15.4,"",1868,"Income","$50,000 - $74,999"
2013,"Colorado",10.1,"",3886,"Income","$75,000 or greater"
2013,"Colorado",22.4,"",1351,"Income","Data not reported"
2013,"Colorado",27.5,"",882,"Income","Less than $15,000"
2013,"Connecticut",33.9,"",850,"Income","$15,000 - $24,999"
2013,"Connecticut",34,"",533,"Income","$25,000 - $34,999"
2013,"Connecticut",31,"",750,"Income","$35,000 - $49,999"
2013,"Connecticut",22,"",989,"Income","$50,000 - $74,999"
2013,"Connecticut",15.6,"",2461,"Income","$75,000 or greater"
2013,"Connecticut",29.5,"",999,"Income","Data not reported"
2013,"Connecticut",35.8,"",539,"Income","Less than $15,000"
2013,"Delaware",40.7,"",694,"Income","$15,000 - $24,999"
2013,"Delaware",36.5,"",463,"Income","$25,000 - $34,999"
2013,"Delaware",25.7,"",663,"Income","$35,000 - $49,999"
2013,"Delaware",23.2,"",668,"Income","$50,000 - $74,999"
2013,"Delaware",19,"",1307,"Income","$75,000 or greater"
2013,"Delaware",28.4,"",724,"Income","Data not reported"
2013,"Delaware",37.9,"",407,"Income","Less than $15,000"
2013,"District of Columbia",27.6,"",459,"Income","$15,000 - $24,999"
2013,"District of Columbia",40.6,"",282,"Income","$25,000 - $34,999"
2013,"District of Columbia",22.2,"",347,"Income","$35,000 - $49,999"
2013,"District of Columbia",12.9,"",466,"Income","$50,000 - $74,999"
2013,"District of Columbia",9.7,"",1919,"Income","$75,000 or greater"
2013,"District of Columbia",25.7,"",554,"Income","Data not reported"
2013,"District of Columbia",26.9,"",402,"Income","Less than $15,000"
2013,"Florida",33.4,"",5887,"Income","$15,000 - $24,999"
2013,"Florida",33.4,"",3544,"Income","$25,000 - $34,999"
2013,"Florida",25,"",4125,"Income","$35,000 - $49,999"
2013,"Florida",23.3,"",3918,"Income","$50,000 - $74,999"
2013,"Florida",15.1,"",5823,"Income","$75,000 or greater"
2013,"Florida",29.1,"",4342,"Income","Data not reported"
2013,"Florida",42.3,"",3888,"Income","Less than $15,000"
2013,"Georgia",36.3,"",1184,"Income","$15,000 - $24,999"
2013,"Georgia",31.4,"",778,"Income","$25,000 - $34,999"
2013,"Georgia",25.9,"",892,"Income","$35,000 - $49,999"
2013,"Georgia",21.7,"",940,"Income","$50,000 - $74,999"
2013,"Georgia",14.6,"",1620,"Income","$75,000 or greater"
2013,"Georgia",30,"",1110,"Income","Data not reported"
2013,"Georgia",38.2,"",857,"Income","Less than $15,000"
2013,"Hawaii",32.3,"",1046,"Income","$15,000 - $24,999"
2013,"Hawaii",25.7,"",779,"Income","$25,000 - $34,999"
2013,"Hawaii",21.2,"",1013,"Income","$35,000 - $49,999"
2013,"Hawaii",17.8,"",1080,"Income","$50,000 - $74,999"
2013,"Hawaii",15.6,"",2015,"Income","$75,000 or greater"
2013,"Hawaii",22.9,"",667,"Income","Data not reported"
2013,"Hawaii",32.2,"",768,"Income","Less than $15,000"
2013,"Idaho",30.5,"",897,"Income","$15,000 - $24,999"
2013,"Idaho",25.2,"",670,"Income","$25,000 - $34,999"
2013,"Idaho",21.6,"",794,"Income","$35,000 - $49,999"
2013,"Idaho",21.5,"",778,"Income","$50,000 - $74,999"
2013,"Idaho",14.7,"",957,"Income","$75,000 or greater"
2013,"Idaho",23.4,"",595,"Income","Data not reported"
2013,"Idaho",32.6,"",569,"Income","Less than $15,000"
2013,"Illinois",31.1,"",810,"Income","$15,000 - $24,999"
2013,"Illinois",32.9,"",552,"Income","$25,000 - $34,999"
2013,"Illinois",25.5,"",769,"Income","$35,000 - $49,999"
2013,"Illinois",22.6,"",851,"Income","$50,000 - $74,999"
2013,"Illinois",17.5,"",1620,"Income","$75,000 or greater"
2013,"Illinois",25.7,"",264,"Income","Data not reported"
2013,"Illinois",35,"",439,"Income","Less than $15,000"
2013,"Indiana",41.2,"",1628,"Income","$15,000 - $24,999"
2013,"Indiana",36.6,"",1061,"Income","$25,000 - $34,999"
2013,"Indiana",29.9,"",1255,"Income","$35,000 - $49,999"
2013,"Indiana",26.9,"",1270,"Income","$50,000 - $74,999"
2013,"Indiana",18.7,"",1957,"Income","$75,000 or greater"
2013,"Indiana",31.4,"",1415,"Income","Data not reported"
2013,"Indiana",42.6,"",998,"Income","Less than $15,000"
2013,"Iowa",38.7,"",1187,"Income","$15,000 - $24,999"
2013,"Iowa",31.8,"",853,"Income","$25,000 - $34,999"
2013,"Iowa",27.7,"",1087,"Income","$35,000 - $49,999"
2013,"Iowa",21.6,"",1163,"Income","$50,000 - $74,999"
2013,"Iowa",20.6,"",1851,"Income","$75,000 or greater"
2013,"Iowa",31.6,"",945,"Income","Data not reported"
2013,"Iowa",38.3,"",592,"Income","Less than $15,000"
2013,"Kansas",35.1,"",3434,"Income","$15,000 - $24,999"
2013,"Kansas",31.4,"",2422,"Income","$25,000 - $34,999"
2013,"Kansas",26.9,"",3116,"Income","$35,000 - $49,999"
2013,"Kansas",22.4,"",3249,"Income","$50,000 - $74,999"
2013,"Kansas",16.7,"",5343,"Income","$75,000 or greater"
2013,"Kansas",30.7,"",2842,"Income","Data not reported"
2013,"Kansas",33.1,"",1771,"Income","Less than $15,000"
2013,"Kentucky",34.6,"",1071,"Income","$15,000 - $24,999"
2013,"Kentucky",35.9,"",840,"Income","$25,000 - $34,999"
2013,"Kentucky",29.8,"",1101,"Income","$35,000 - $49,999"
2013,"Kentucky",23.7,"",1200,"Income","$50,000 - $74,999"
2013,"Kentucky",16.4,"",1677,"Income","$75,000 or greater"
2013,"Kentucky",34,"",2991,"Income","Data not reported"
2013,"Kentucky",41.4,"",1276,"Income","Less than $15,000"
2013,"Louisiana",37.8,"",843,"Income","$15,000 - $24,999"
2013,"Louisiana",24.9,"",531,"Income","$25,000 - $34,999"
2013,"Louisiana",30.2,"",580,"Income","$35,000 - $49,999"
2013,"Louisiana",29.4,"",568,"Income","$50,000 - $74,999"
2013,"Louisiana",20.9,"",1078,"Income","$75,000 or greater"
2013,"Louisiana",37.9,"",818,"Income","Data not reported"
2013,"Louisiana",45.8,"",608,"Income","Less than $15,000"
2013,"Maine",30,"",1285,"Income","$15,000 - $24,999"
2013,"Maine",25.1,"",845,"Income","$25,000 - $34,999"
2013,"Maine",23.5,"",1158,"Income","$35,000 - $49,999"
2013,"Maine",19.8,"",1183,"Income","$50,000 - $74,999"
2013,"Maine",13.8,"",1613,"Income","$75,000 or greater"
2013,"Maine",27.6,"",808,"Income","Data not reported"
2013,"Maine",31.5,"",832,"Income","Less than $15,000"
2013,"Maryland",37.7,"",1430,"Income","$15,000 - $24,999"
2013,"Maryland",33.4,"",962,"Income","$25,000 - $34,999"
2013,"Maryland",30.3,"",1257,"Income","$35,000 - $49,999"
2013,"Maryland",24.4,"",1556,"Income","$50,000 - $74,999"
2013,"Maryland",16.8,"",4493,"Income","$75,000 or greater"
2013,"Maryland",24.4,"",1836,"Income","Data not reported"
2013,"Maryland",35.4,"",727,"Income","Less than $15,000"
2013,"Massachusetts",34.7,"",1946,"Income","$15,000 - $24,999"
2013,"Massachusetts",29.7,"",1127,"Income","$25,000 - $34,999"
2013,"Massachusetts",24.1,"",1398,"Income","$35,000 - $49,999"
2013,"Massachusetts",20.9,"",1687,"Income","$50,000 - $74,999"
2013,"Massachusetts",15,"",4200,"Income","$75,000 or greater"
2013,"Massachusetts",26.7,"",1909,"Income","Data not reported"
2013,"Massachusetts",37.4,"",1265,"Income","Less than $15,000"
2013,"Michigan",31.7,"",1891,"Income","$15,000 - $24,999"
2013,"Michigan",28.7,"",1388,"Income","$25,000 - $34,999"
2013,"Michigan",24.1,"",1643,"Income","$35,000 - $49,999"
2013,"Michigan",20.9,"",1798,"Income","$50,000 - $74,999"
2013,"Michigan",16.1,"",2746,"Income","$75,000 or greater"
2013,"Michigan",24.3,"",1609,"Income","Data not reported"
2013,"Michigan",34.4,"",1139,"Income","Less than $15,000"
2013,"Minnesota",31.6,"",1700,"Income","$15,000 - $24,999"
2013,"Minnesota",34.2,"",1283,"Income","$25,000 - $34,999"
2013,"Minnesota",27,"",1823,"Income","$35,000 - $49,999"
2013,"Minnesota",19.9,"",2135,"Income","$50,000 - $74,999"
2013,"Minnesota",14.1,"",4019,"Income","$75,000 or greater"
2013,"Minnesota",27.1,"",1456,"Income","Data not reported"
2013,"Minnesota",31,"",907,"Income","Less than $15,000"
2013,"Mississippi",41.6,"",1322,"Income","$15,000 - $24,999"
2013,"Mississippi",39.5,"",730,"Income","$25,000 - $34,999"
2013,"Mississippi",33.2,"",778,"Income","$35,000 - $49,999"
2013,"Mississippi",28.7,"",740,"Income","$50,000 - $74,999"
2013,"Mississippi",25.6,"",1068,"Income","$75,000 or greater"
2013,"Mississippi",43.1,"",1077,"Income","Data not reported"
2013,"Mississippi",50.1,"",1294,"Income","Less than $15,000"
2013,"Missouri",36.7,"",1209,"Income","$15,000 - $24,999"
2013,"Missouri",30.6,"",750,"Income","$25,000 - $34,999"
2013,"Missouri",29.6,"",864,"Income","$35,000 - $49,999"
2013,"Missouri",21,"",856,"Income","$50,000 - $74,999"
2013,"Missouri",17.3,"",1182,"Income","$75,000 or greater"
2013,"Missouri",33.1,"",1128,"Income","Data not reported"
2013,"Missouri",37.5,"",804,"Income","Less than $15,000"
2013,"Montana",26,"",1705,"Income","$15,000 - $24,999"
2013,"Montana",25.8,"",1036,"Income","$25,000 - $34,999"
2013,"Montana",22.2,"",1437,"Income","$35,000 - $49,999"
2013,"Montana",19.2,"",1349,"Income","$50,000 - $74,999"
2013,"Montana",16,"",1699,"Income","$75,000 or greater"
2013,"Montana",24.6,"",926,"Income","Data not reported"
2013,"Montana",28.8,"",1066,"Income","Less than $15,000"
